goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,basePeriod,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2000,value_2005,value_2010,value_2015,value_latest_year,latest_year,ObjectId
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,438,Liechtenstein,155,Western Europe,Country,LIE,1,9.552985019,47.14167005,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,6.9,6.9,6.9,6.9,6.9,2015,1
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,4,Afghanistan,34,Southern Asia,Country,AFG,1,66.02688198,33.83160199,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,1350,1350,1350,1350,1350,2015,2
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,440,Lithuania,154,Northern Europe,Country,LTU,1,23.90517807,55.33680309,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,2020,2121,2170,2180,2180,2015,3
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,8,Albania,39,Southern Europe,Country,ALB,1,20.06660928,41.13897007,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,769.3,782.4,776.3,771.5,771.5,2015,4
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,442,Luxembourg,155,Western Europe,Country,LUX,1,6.092656563,49.77679538,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,86.7,86.7,86.7,86.7,86.7,2015,5
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,10,Antarctica,1,World,Country,ATA,0,21.47585697,-80.40897662,,,,,,,,,,,,,,,,,,,6
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,446,"China, Macao Special Administrative Region",30,Eastern Asia,Country,MAC,0,113.5665388,22.1237259,,HA_TH,Thousands of hectares,,,G,Global,[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA,NA = A figure was not provided.,"FAO, Global Forest Resources Assessment",,N: Non-relevant,,,,,,2015,7
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,12,Algeria,15,Northern Africa,Country,DZA,1,2.678164227,28.15940032,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,1579,1536,1918,1956,1956,2015,8
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,450,Madagascar,14,Eastern Africa,Country,MDG,1,46.6982339,-19.38514785,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,13023,12838,12553,12473,12473,2015,9
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,16,American Samoa,61,Polynesia,Country,ASM,0,-170.7187269,-14.30587306,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,18.05,17.881,17.712,17.543,17.543,2015,10
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,454,Malawi,14,Eastern Africa,Country,MWI,1,33.4884625,-13.40819859,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,3567,3402,3237,3147,3147,2015,11
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,20,Andorra,39,Southern Europe,Country,AND,1,1.576257417,42.54548611,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,16,16,16,16,16,2015,12
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,458,Malaysia,35,South-Eastern Asia,Country,MYS,1,116.8346314,5.452415309,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,21591,20890,22124,22195,22195,2015,13
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,24,Angola,17,Middle Africa,Country,AGO,1,17.57817062,-12.33724746,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,59728,59104,58480,57856,57856,2015,14
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,462,Maldives,34,Southern Asia,Country,MDV,1,73.09672546,-0.614385021,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,1,1,1,1,1,2015,15
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,28,Antigua and Barbuda,29,Caribbean,Country,ATG,1,-61.7999755,17.07761471,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,10,9.8,9.8,9.8,9.8,2015,16
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,31,Azerbaijan,145,Western Asia,Country,AZE,1,50.01064725,40.39229544,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,871.8,877.2,1008.3,1139.4,1139.4,2015,17
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,32,Argentina,5,South America,Country,ARG,1,-65.14563274,-35.19446255,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,31860,30186,28596,27112,27112,2015,18
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,36,Australia,53,Australia and New Zealand,Country,AUS,1,134.3499412,-25.57717202,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,128841,127641,123211,124751,124751,2015,19
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,40,Austria,155,Western Europe,Country,AUT,1,14.14172472,47.58704857,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,3838,3851,3860,3869,3869,2015,20
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,44,Bahamas,29,Caribbean,Country,BHS,1,-78.05111663,24.69546597,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,515,515,515,515,515,2015,21
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,48,Bahrain,145,Western Asia,Country,BHR,1,50.5490754,26.04407747,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,0.371,0.448,0.526,0.604,0.604,2015,22
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,50,Bangladesh,34,Southern Asia,Country,BGD,1,89.17660788,22.86961622,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,1468,1455,1442,1429,1429,2015,23
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,51,Armenia,145,Western Asia,Country,ARM,1,44.93839317,40.29499741,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,333,332,331,332,332,2015,24
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,52,Barbados,29,Caribbean,Country,BRB,1,-59.5346489,13.13648273,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,6.3,6.3,6.3,6.3,6.3,2015,25
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,56,Belgium,155,Western Europe,Country,BEL,1,4.660976456,50.64104975,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,667.3,674.2,681.2,683.4,683.4,2015,26
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,60,Bermuda,21,Northern America,Country,BMU,0,-64.78155012,32.27881922,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,1,1,1,1,1,2015,27
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,64,Bhutan,34,Southern Asia,Country,BTN,1,90.45098484,27.39598568,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,2606.002,2655.647,2705.291,2754.935,2754.935,2015,28
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,68,Bolivia (Plurinational State of),5,South America,Country,BOL,1,-64.66224284,-16.71273412,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,60091,58734,56209,54764,54764,2015,29
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,70,Bosnia and Herzegovina,39,Southern Europe,Country,BIH,1,17.78584332,44.16845548,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,2185,2185,2185,2185,2185,2015,30
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,72,Botswana,18,Southern Africa,Country,BWA,1,23.81380223,-22.18810073,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,12535,11943,11351,10840,10840,2015,31
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,74,Bouvet Island,5,South America,Country,BVT,0,3.410732868,-54.43295905,,,,,,,,,,,,,,,,,,,32
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,76,Brazil,5,South America,Country,BRA,1,-53.08432878,-10.77668561,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,521274,506734,498458,493538,493538,2015,33
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,84,Belize,13,Central America,Country,BLZ,1,-88.70199554,17.19965901,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,1459.301,1416.53,1391.391,1366.3,1366.3,2015,34
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,86,British Indian Ocean Territory,14,Eastern Africa,Country,IOT,0,72.38715553,-7.299281071,,HA_TH,Thousands of hectares,,,G,Global,[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA,NA = A figure was not provided.,"FAO, Global Forest Resources Assessment",,N: Non-relevant,,,,,,2015,35
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,90,Solomon Islands,54,Melanesia,Country,SLB,1,160.1584117,-9.622391719,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,2268,2241,2213,2185,2185,2015,36
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,92,British Virgin Islands,29,Caribbean,Country,VGB,0,-64.63294223,18.42256578,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,3.67,3.66,3.64,3.62,3.62,2015,37
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,96,Brunei Darussalam,35,South-Eastern Asia,Country,BRN,1,114.6288563,4.49736984,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,397,389,380,380,380,2015,38
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,100,Bulgaria,151,Eastern Europe,Country,BGR,1,25.23763153,42.75731323,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,3375,3651,3737,3823,3823,2015,39
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,104,Myanmar,35,South-Eastern Asia,Country,MMR,1,96.51752295,21.19332882,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,34868,33321,31773,29041,29041,2015,40
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,108,Burundi,14,Eastern Africa,Country,BDI,1,29.89080992,-3.366387428,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,198,181,253,276,276,2015,41
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,112,Belarus,151,Eastern Europe,Country,BLR,1,28.04940161,53.54193075,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,8273,8436,8534,8633.5,8633.5,2015,42
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,116,Cambodia,35,South-Eastern Asia,Country,KHM,1,104.922836,12.71163737,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,11546,10731,10094,9457,9457,2015,43
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,120,Cameroon,17,Middle Africa,Country,CMR,1,12.7419827,5.692387031,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,22116,21016,19916,18816,18816,2015,44
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,124,Canada,21,Northern America,Country,CAN,1,-101.6575058,57.72360191,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,347802,347576,347302,347069,347069,2015,45
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,132,Cabo Verde,11,Western Africa,Country,CPV,1,-23.63544151,15.07791834,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,82.09,83.59,85.09,89.903,89.903,2015,46
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,136,Cayman Islands,29,Caribbean,Country,CYM,0,-81.16740559,19.32266656,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,12.7,12.7,12.7,12.7,12.7,2015,47
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,140,Central African Republic,17,Middle Africa,Country,CAF,1,20.93559492,7.003720791,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,22404,22326,22248,22170,22170,2015,48
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,144,Sri Lanka,34,Southern Asia,Country,LKA,1,80.70489654,7.614693343,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,2192,2118,2103,2070,2070,2015,49
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,148,Chad,17,Middle Africa,Country,TCD,1,18.66618401,15.36279341,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,6326,6141,5508,4875,4875,2015,50
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,152,Chile,5,South America,Country,CHL,1,-71.23029019,-35.2652885,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,15834,16042,16231,17735,17735,2015,51
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,156,China,30,Eastern Asia,Country,CHN,1,104.1403375,32.30955217,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,177000.5,193043.9,200610.3,208321.3,208321.3,2015,52
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,162,Christmas Island,53,Australia and New Zealand,Country,CXR,0,105.6426067,-10.4882473,,HA_TH,Thousands of hectares,,,G,Global,[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA,NA = A figure was not provided.,"FAO, Global Forest Resources Assessment",,N: Non-relevant,,,,,,2015,53
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,166,Cocos (Keeling) Islands,53,Australia and New Zealand,Country,CCK,0,96.82633757,-12.18600682,,HA_TH,Thousands of hectares,,,G,Global,[2000]: NA // [2005]: NA // [2010]: NA // [2015]: NA,NA = A figure was not provided.,"FAO, Global Forest Resources Assessment",,N: Non-relevant,,,,,,2015,54
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,170,Colombia,5,South America,Country,COL,1,-73.07446751,3.888209046,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,61798.44,60201.36,58635.32,58501.74,58501.74,2015,55
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,174,Comoros,14,Eastern Africa,Country,COM,1,43.34234565,-11.66121732,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,45,42,39,37,37,2015,56
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,175,Mayotte,14,Eastern Africa,Country,MYT,0,45.14015057,-12.82217691,,HA_TH,Thousands of hectares,,,G,Global,,FAO Estimate,"FAO, Global Forest Resources Assessment",,E: Estimated data,8.73,7.76,6.79,5.82,5.82,2015,57
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,178,Congo,11,Western Africa,Country,COG,1,15.22052612,-0.840544119,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,22556,22471,22411,22334,22334,2015,58
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,180,Democratic Republic of the Congo,17,Middle Africa,Country,COD,1,23.65496507,-2.877154732,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,157249,155692,154135,152578,152578,2015,59
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,184,Cook Islands,61,Polynesia,Country,COK,0,-159.7711391,-21.22696458,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,15.1,15.1,15.1,15.1,15.1,2015,60
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,188,Costa Rica,13,Central America,Country,CRI,1,-84.19712782,9.970998683,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,2376,2491,2605,2756,2756,2015,61
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,191,Croatia,39,Southern Europe,Country,HRV,1,17.95874553,45.45172212,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,1885,1903,1920,1922,1922,2015,62
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,192,Cuba,29,Caribbean,Country,CUB,1,-79.54460144,22.10030366,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,2435,2697,2932,3200,3200,2015,63
15,15.1,15.1.1,AG_LND_FRSTN,Forest area (thousands of hectares),2019.Q3.G.01,196,Cyprus,145,Western Asia,Country,CYP,1,33.22285964,35.05659437,,HA_TH,Thousands of hectares,,,G,Global,,Official country data submitted to FAO,"FAO, Global Forest Resources Assessment",,C: Country data,171.61,172.851,172.841,172.7,172.7,2015,64
